Incident_Date,Incident_id,id,link
october-24-2023,ispt0574,449,https://airwars.org/civilian-casualties/ispt0574-october-24-2023/
october-24-2023,ispt0576,450,https://airwars.org/civilian-casualties/ispt0576-october-24-2023/
october-24-2023,ispt0577,451,https://airwars.org/civilian-casualties/ispt0577-october-24-2023/
october-24-2023,ispt0542,452,https://airwars.org/civilian-casualties/ispt0542-october-24-2023/
october-24-2023,ispt0561,453,https://airwars.org/civilian-casualties/ispt0561-october-24-2023/
october-24-2023,ispt0543,454,https://airwars.org/civilian-casualties/ispt0543-october-24-2023/
october-24-2023,ispt0562,455,https://airwars.org/civilian-casualties/ispt0562-october-24-2023/
october-24-2023,ispt0544,456,https://airwars.org/civilian-casualties/ispt0544-october-24-2023/
october-24-2023,ispt0563,457,https://airwars.org/civilian-casualties/ispt0563-october-24-2023/
october-24-2023,ispt0564,458,https://airwars.org/civilian-casualties/ispt0564-october-24-2023/
october-24-2023,ispt0546,459,https://airwars.org/civilian-casualties/ispt0546-october-24-2023/
october-24-2023,ispt0565,460,https://airwars.org/civilian-casualties/ispt0565-october-24-2023/
october-24-2023,ispt0566,461,https://airwars.org/civilian-casualties/ispt0566-october-24-2023/
october-24-2023,ispt0549,462,https://airwars.org/civilian-casualties/ispt0549-october-24-2023/
october-24-2023,ispt0567,463,https://airwars.org/civilian-casualties/ispt0567-october-24-2023/
october-24-2023,ispt0550,464,https://airwars.org/civilian-casualties/ispt0550-october-24-2023/
october-24-2023,ispt0568,465,https://airwars.org/civilian-casualties/ispt0568-october-24-2023/
october-24-2023,ispt0551,466,https://airwars.org/civilian-casualties/ispt0551-october-24-2023/
october-25-2023,ispt0597,467,https://airwars.org/civilian-casualties/ispt0597-october-25-2023/
october-25-2023,ispt0624a,468,https://airwars.org/civilian-casualties/ispt0624a-october-25-2023/
october-25-2023,ispt0624,469,https://airwars.org/civilian-casualties/ispt0624-october-25-2023/
october-25-2023,ispt0613,470,https://airwars.org/civilian-casualties/ispt0613-october-25-2023/
october-25-2023,ispt0614,471,https://airwars.org/civilian-casualties/ispt0614-october-25-2023/
october-25-2023,ispt0615,472,https://airwars.org/civilian-casualties/ispt0615-october-25-2023/
october-25-2023,ispt0618,473,https://airwars.org/civilian-casualties/ispt0618-october-25-2023/
october-25-2023,ispt0619,474,https://airwars.org/civilian-casualties/ispt0619-october-25-2023/
october-25-2023,ispt0621,475,https://airwars.org/civilian-casualties/ispt0621-october-25-2023/
october-25-2023,ispt0623,476,https://airwars.org/civilian-casualties/ispt0623-october-25-2023/
october-25-2023,ispt0588,477,https://airwars.org/civilian-casualties/ispt0588-october-25-2023/
october-25-2023,ispt0593,478,https://airwars.org/civilian-casualties/ispt0593-october-25-2023/
october-25-2023,ispt0594,479,https://airwars.org/civilian-casualties/ispt0594-october-25-2023/
october-25-2023,ispt0595,480,https://airwars.org/civilian-casualties/ispt0595-october-25-2023/
october-25-2023,ispt0596,481,https://airwars.org/civilian-casualties/ispt0596-october-25-2023/
october-25-2023,ispt0589,482,https://airwars.org/civilian-casualties/ispt0589-october-25-2023/
october-25-2023,ispt0590,483,https://airwars.org/civilian-casualties/ispt0590-october-25-2023/
october-25-2023,ispt0587,484,https://airwars.org/civilian-casualties/ispt0587-october-25-2023/
october-25-2023,ispt0586,485,https://airwars.org/civilian-casualties/ispt0586-october-25-2023/
october-25-2023,ispt0584,486,https://airwars.org/civilian-casualties/ispt0584-october-25-2023/
october-25-2023,ispt0585,487,https://airwars.org/civilian-casualties/ispt0585-october-25-2023/
october-25-2023,ispt0591,488,https://airwars.org/civilian-casualties/ispt0591-october-25-2023/
october-25-2023,ispt0592,489,https://airwars.org/civilian-casualties/ispt0592-october-25-2023/
october-26-2023,ispt0636,490,https://airwars.org/civilian-casualties/ispt0636-october-26-2023/
october-26-2023,ispt0640,491,https://airwars.org/civilian-casualties/ispt0640-october-26-2023/
october-26-2023,ispt0634,492,https://airwars.org/civilian-casualties/ispt0634-october-26-2023/
october-26-2023,ispt0637,493,https://airwars.org/civilian-casualties/ispt0637-october-26-2023/
october-26-2023,ispt0639,494,https://airwars.org/civilian-casualties/ispt0639-october-26-2023/
october-26-2023,ispt0626,495,https://airwars.org/civilian-casualties/ispt0626-october-26-2023/
october-26-2023,ispt0627,496,https://airwars.org/civilian-casualties/ispt0627-october-26-2023/
october-26-2023,ispt0633,497,https://airwars.org/civilian-casualties/ispt0633-october-26-2023/
october-26-2023,ispt0638,498,https://airwars.org/civilian-casualties/ispt0638-october-26-2023/
october-26-2023,ispt0629,499,https://airwars.org/civilian-casualties/ispt0629-october-26-2023/
october-26-2023,ispt0628,500,https://airwars.org/civilian-casualties/ispt0628-october-26-2023/
october-27-2023,ispt0649,501,https://airwars.org/civilian-casualties/ispt0649-october-27-2023/
october-27-2023,ispt0646,502,https://airwars.org/civilian-casualties/ispt0646-october-27-2023/
october-27-2023,ispt0653,503,https://airwars.org/civilian-casualties/ispt0653-october-27-2023/
october-27-2023,ispt0658,504,https://airwars.org/civilian-casualties/ispt0658-october-27-2023/
october-27-2023,ispt0663,505,https://airwars.org/civilian-casualties/ispt0663-october-27-2023/
october-27-2023,ispt0652,506,https://airwars.org/civilian-casualties/ispt0652-october-27-2023/
october-27-2023,ispt0659,507,https://airwars.org/civilian-casualties/ispt0659-october-27-2023/
october-27-2023,ispt0661,508,https://airwars.org/civilian-casualties/ispt0661-october-27-2023/
october-27-2023,ispt0662,509,https://airwars.org/civilian-casualties/ispt0662-october-27-2023/
october-27-2023,ispt0664,510,https://airwars.org/civilian-casualties/ispt0664-october-27-2023/
october-27-2023,ispt0643,511,https://airwars.org/civilian-casualties/ispt0643-october-27-2023/
october-27-2023,ispt0648,512,https://airwars.org/civilian-casualties/ispt0648-october-27-2023/
october-27-2023,ispt0657,513,https://airwars.org/civilian-casualties/ispt0657-october-27-2023/
october-29-2023,ispt0722,514,https://airwars.org/civilian-casualties/ispt0722-october-29-2023/
october-29-2023,ispt0721,515,https://airwars.org/civilian-casualties/ispt0721-october-29-2023/
october-29-2023,ispt0719,516,https://airwars.org/civilian-casualties/ispt0719-october-29-2023/
october-29-2023,ispt0737,517,https://airwars.org/civilian-casualties/ispt0737-october-29-2023/
october-29-2023,ispt0738,518,https://airwars.org/civilian-casualties/ispt0738-october-29-2023/
october-29-2023,ispt0740,519,https://airwars.org/civilian-casualties/ispt0740-october-29-2023/
october-29-2023,ispt0716,520,https://airwars.org/civilian-casualties/ispt0716-october-29-2023/
october-29-2023,ispt0717,521,https://airwars.org/civilian-casualties/ispt0717-october-29-2023/
october-29-2023,ispt0718,522,https://airwars.org/civilian-casualties/ispt0718-october-29-2023/
october-29-2023,ispt0720,523,https://airwars.org/civilian-casualties/ispt0720-october-29-2023/
october-29-2023,ispt0739,524,https://airwars.org/civilian-casualties/ispt0739-october-29-2023/
october-29-2023,ispt0707,525,https://airwars.org/civilian-casualties/ispt0707-october-29-2023/
october-29-2023,ispt0708,526,https://airwars.org/civilian-casualties/ispt0708-october-29-2023/
october-29-2023,ispt0709,527,https://airwars.org/civilian-casualties/ispt0709-october-29-2023/
october-29-2023,ispt0710,528,https://airwars.org/civilian-casualties/ispt0710-october-29-2023/
october-29-2023,ispt0711,529,https://airwars.org/civilian-casualties/ispt0711-october-29-2023/
october-29-2023,ispt0714,530,https://airwars.org/civilian-casualties/ispt0714-october-29-2023/
october-29-2023,ispt0702,531,https://airwars.org/civilian-casualties/ispt0702-october-29-2023/
october-29-2023,ispt0704,532,https://airwars.org/civilian-casualties/ispt0704-october-29-2023/
october-29-2023,ispt0705,533,https://airwars.org/civilian-casualties/ispt0705-october-29-2023/
october-29-2023,ispt0701,534,https://airwars.org/civilian-casualties/ispt0701-october-29-2023/
october-29-2023,ispt0703,535,https://airwars.org/civilian-casualties/ispt0703-october-29-2023/
october-29-2023,ispt0700,536,https://airwars.org/civilian-casualties/ispt0700-october-29-2023/
october-29-2023,ispt0698,537,https://airwars.org/civilian-casualties/ispt0698-october-29-2023/
october-29-2023,ispt0699,538,https://airwars.org/civilian-casualties/ispt0699-october-29-2023/
october-30-2023,ispt0775a,539,https://airwars.org/civilian-casualties/ispt0775a-october-30-2023/
october-30-2023,ispt0761,540,https://airwars.org/civilian-casualties/ispt0761-october-30-2023/
october-30-2023,ispt0768,541,https://airwars.org/civilian-casualties/ispt0768-october-30-2023/
october-30-2023,ispt0771,542,https://airwars.org/civilian-casualties/ispt0771-october-30-2023/
october-30-2023,ispt0747,543,https://airwars.org/civilian-casualties/ispt0747-october-30-2023/
october-30-2023,ispt0749,544,https://airwars.org/civilian-casualties/ispt0749-october-30-2023/
october-30-2023,ispt0769,545,https://airwars.org/civilian-casualties/ispt0769-october-30-2023/
october-30-2023,ispt0775b,546,https://airwars.org/civilian-casualties/ispt0775b-october-30-2023/
october-30-2023,ispt0750,547,https://airwars.org/civilian-casualties/ispt0750-october-30-2023/
october-30-2023,ispt0753,548,https://airwars.org/civilian-casualties/ispt0753-october-30-2023/
october-30-2023,ispt0759,549,https://airwars.org/civilian-casualties/ispt0759-october-30-2023/
october-30-2023,ispt0774,550,https://airwars.org/civilian-casualties/ispt0774-october-30-2023/
october-30-2023,ispt0754,551,https://airwars.org/civilian-casualties/ispt0754-october-30-2023/
october-30-2023,ispt0760,552,https://airwars.org/civilian-casualties/ispt0760-october-30-2023/
october-31-2023,ispt0797,553,https://airwars.org/civilian-casualties/ispt0797-october-31-2023/
october-31-2023,ispt0777,554,https://airwars.org/civilian-casualties/ispt0777-october-31-2023/
october-31-2023,ispt0785,555,https://airwars.org/civilian-casualties/ispt0785-october-31-2023/
october-31-2023,ispt0786,556,https://airwars.org/civilian-casualties/ispt0786-october-31-2023/
october-31-2023,ispt0788,557,https://airwars.org/civilian-casualties/ispt0788-october-31-2023/
october-31-2023,ispt0789,558,https://airwars.org/civilian-casualties/ispt0789-october-31-2023/
october-31-2023,ispt0790,559,https://airwars.org/civilian-casualties/ispt0790-october-31-2023/
october-31-2023,ispt0795,560,https://airwars.org/civilian-casualties/ispt0795-october-31-2023/
october-31-2023,ispt0784,561,https://airwars.org/civilian-casualties/ispt0784-october-31-2023/
october-31-2023,ispt0783,562,https://airwars.org/civilian-casualties/ispt0783-october-31-2023/
november-1-2023,ispt0812,563,https://airwars.org/civilian-casualties/ispt0812-november-1-2023/
november-1-2023,ispt0805,564,https://airwars.org/civilian-casualties/ispt0805-november-1-2023/
november-1-2023,ispt0803,565,https://airwars.org/civilian-casualties/ispt0803-november-1-2023/
november-2-2023,ispt0836,566,https://airwars.org/civilian-casualties/ispt0836-november-2-2023/
november-2-2023,ispt0825,567,https://airwars.org/civilian-casualties/ispt0825-november-2-2023/
november-2-2023,ispt0826a,568,https://airwars.org/civilian-casualties/ispt0826a-november-2-2023/
november-2-2023,ispt0829,569,https://airwars.org/civilian-casualties/ispt0829-november-2-2023/
november-2-2023,ispt0830,570,https://airwars.org/civilian-casualties/ispt0830-november-2-2023/
november-2-2023,ispt0832,571,https://airwars.org/civilian-casualties/ispt0832-november-2-2023/
november-2-2023,ispt0838,572,https://airwars.org/civilian-casualties/ispt0838-november-2-2023/
november-2-2023,ispt0817,573,https://airwars.org/civilian-casualties/ispt0817-november-2-2023/
november-2-2023,ispt0823a,574,https://airwars.org/civilian-casualties/ispt0823a-november-2-2023/
november-2-2023,ispt0824,575,https://airwars.org/civilian-casualties/ispt0824-november-2-2023/
november-2-2023,ispt0828,576,https://airwars.org/civilian-casualties/ispt0828-november-2-2023/
november-2-2023,ispt0819,577,https://airwars.org/civilian-casualties/ispt0819-november-2-2023/
november-2-2023,ispt0821,578,https://airwars.org/civilian-casualties/ispt0821-november-2-2023/
november-4-2023,ispt0871,579,https://airwars.org/civilian-casualties/ispt0871-november-4-2023/
november-5-2023,ispt0905,580,https://airwars.org/civilian-casualties/ispt0905-november-5-2023/
november-6-2023,ispt0925,581,https://airwars.org/civilian-casualties/ispt0925-november-6-2023/
november-8-2023,ispt0984a,582,https://airwars.org/civilian-casualties/ispt0984a-november-8-2023/
november-10-2023,ispt1011,583,https://airwars.org/civilian-casualties/ispt1011-november-10-2023/
november-10-2023,ispt1023,584,https://airwars.org/civilian-casualties/ispt1023-november-10-2023/
november-13-2023,ispt1083,585,https://airwars.org/civilian-casualties/ispt1083-november-13-2023/
november-15-2023,ispt1135a,586,https://airwars.org/civilian-casualties/ispt1135a-november-15-2023/
november-15-2023,ispt1122,587,https://airwars.org/civilian-casualties/ispt1122-november-15-2023/
november-17-2023,ispt1177a,588,https://airwars.org/civilian-casualties/ispt1177a-november-17-2023/
november-18-2023,ispt1198,589,https://airwars.org/civilian-casualties/ispt1198-november-18-2023/
november-19-2023,ispt1224,590,https://airwars.org/civilian-casualties/ispt1224-november-19-2023/
november-20-2023,ispt1234,591,https://airwars.org/civilian-casualties/ispt1234-november-20-2023/
november-20-2023,ispt1238,592,https://airwars.org/civilian-casualties/ispt1238-november-20-2023/
december-1-2023,ispt1336,593,https://airwars.org/civilian-casualties/ispt1336-december-1-2023/
december-1-2023,ispt1345,594,https://airwars.org/civilian-casualties/ispt1345-december-1-2023/
december-1-2023,ispt1371,595,https://airwars.org/civilian-casualties/ispt1371-december-1-2023/
december-2-2023,ispt1390,596,https://airwars.org/civilian-casualties/ispt1390-december-2-2023/
december-2-2023,ispt1417a,597,https://airwars.org/civilian-casualties/ispt1417a-december-2-2023/
december-2-2023,ispt1410,598,https://airwars.org/civilian-casualties/ispt1410-december-2-2023/
december-2-2023,ispt1406,599,https://airwars.org/civilian-casualties/ispt1406-december-2-2023/
december-3-2023,ispt1437,600,https://airwars.org/civilian-casualties/ispt1437-december-3-2023/
december-5-2023,ispt1483,601,https://airwars.org/civilian-casualties/ispt1483-december-5-2023/
december-11-2023,ispt1669,602,https://airwars.org/civilian-casualties/ispt1669-december-11-2023/
december-12-2023,ispt1697b,603,https://airwars.org/civilian-casualties/ispt1697b-december-12-2023/
december-22-2023,ispt1880,604,https://airwars.org/civilian-casualties/ispt1880-december-22-2023/
december-22-2023,ispt1881a,605,https://airwars.org/civilian-casualties/ispt1881a-december-22-2023/
december-24-2023,ispt1923,606,https://airwars.org/civilian-casualties/ispt1923-december-24-2023/
december-28-2023,ispt281223a,607,https://airwars.org/civilian-casualties/ispt281223a-december-28-2023/
january-10-2024,ispt100124a,608,https://airwars.org/civilian-casualties/ispt100124a-january-10-2024/
january-10-2024,ispt100124b,609,https://airwars.org/civilian-casualties/ispt100124b-january-10-2024/
january-11-2024,ispt110124b,610,https://airwars.org/civilian-casualties/ispt110124b-january-11-2024/
january-17-2024,ispt170124n,611,https://airwars.org/civilian-casualties/ispt170124n-january-17-2024/
april-4-2024,ispt040424b,612,https://airwars.org/civilian-casualties/ispt040424b-april-4-2024/
may-11-2024,ispt110524z,613,https://airwars.org/civilian-casualties/ispt110524z-may-11-2024/
may-12-2024,ispt120524a,614,https://airwars.org/civilian-casualties/ispt120524a-may-12-2024/
may-12-2024,ispt120524j,615,https://airwars.org/civilian-casualties/ispt120524j-may-12-2024/
may-12-2024,ispt120524b,616,https://airwars.org/civilian-casualties/ispt120524b-may-12-2024/
may-12-2024,ispt120524k,617,https://airwars.org/civilian-casualties/ispt120524k-may-12-2024/
may-12-2024,ispt120524d,618,https://airwars.org/civilian-casualties/ispt120524d-may-12-2024/
may-12-2024,ispt120524e,619,https://airwars.org/civilian-casualties/ispt120524e-may-12-2024/
may-12-2024,ispt120524g,620,https://airwars.org/civilian-casualties/ispt120524g-may-12-2024/
may-12-2024,ispt120524h,621,https://airwars.org/civilian-casualties/ispt120524h-may-12-2024/
may-12-2024,ispt120524i,622,https://airwars.org/civilian-casualties/ispt120524i-may-12-2024/
may-12-2024,ispt120524c,623,https://airwars.org/civilian-casualties/ispt120524c-may-12-2024/
may-31-2024,ispt310524c,624,https://airwars.org/civilian-casualties/ispt310524c-may-31-2024/
june-7-2024,ispt070624k,625,https://airwars.org/civilian-casualties/ispt070624k-june-7-2024/
june-7-2024,ispt070624m,626,https://airwars.org/civilian-casualties/ispt070624m-june-7-2024/
june-7-2024,ispt070624l,627,https://airwars.org/civilian-casualties/ispt070624l-june-7-2024/
june-7-2024,ispt070624a,628,https://airwars.org/civilian-casualties/ispt070624a-june-7-2024/
june-7-2024,ispt070624f,629,https://airwars.org/civilian-casualties/ispt070624f-june-7-2024/
june-7-2024,ispt070624g,630,https://airwars.org/civilian-casualties/ispt070624g-june-7-2024/
june-7-2024,ispt070624h,631,https://airwars.org/civilian-casualties/ispt070624h-june-7-2024/
june-7-2024,ispt070624i,632,https://airwars.org/civilian-casualties/ispt070624i-june-7-2024/
june-7-2024,ispt070624b,633,https://airwars.org/civilian-casualties/ispt070624b-june-7-2024/
june-7-2024,ispt070624e,634,https://airwars.org/civilian-casualties/ispt070624e-june-7-2024/
june-21-2024,ispt210624d,635,https://airwars.org/civilian-casualties/ispt210624d-june-21-2024/
june-21-2024,ispt210624g,636,https://airwars.org/civilian-casualties/ispt210624g-june-21-2024/
june-21-2024,ispt210624i,637,https://airwars.org/civilian-casualties/ispt210624i-june-21-2024/
june-21-2024,ispt210624n,638,https://airwars.org/civilian-casualties/ispt210624n-june-21-2024/
june-21-2024,ispt210624o,639,https://airwars.org/civilian-casualties/ispt210624o-june-21-2024/
june-21-2024,ispt210624q,640,https://airwars.org/civilian-casualties/ispt210624q-june-21-2024/
june-21-2024,ispt210624h,641,https://airwars.org/civilian-casualties/ispt210624h-june-21-2024/
june-21-2024,ispt210624k,642,https://airwars.org/civilian-casualties/ispt210624k-june-21-2024/
july-7-2024,ispt070624n,643,https://airwars.org/civilian-casualties/ispt070624n-july-7-2024/
july-13-2024,ispt130724h,644,https://airwars.org/civilian-casualties/ispt130724h-july-13-2024/
july-13-2024,ispt130724e,645,https://airwars.org/civilian-casualties/ispt130724e-july-13-2024/
